1950,11,1.639,1.639,-1.048,-1.048,1.102,1.102,-2.489,0.979,-0.491,-1.454,-3.366,-2.489,0.979,-0.491,-1.454,-3.366,0.267,-1.53,-2.86,-1.506,0.659,0.267,-1.53,-2.86,-1.506,0.659,-0.835,-0.835,0.197,2.454,-0.634,0.197,2.454,-0.634,-0.882,-0.882,1.317,1.317,0.594,0.725,-2.08,1.167,-0.955,-0.698,0.313,1.059,-1.23,-1.011,0.395,2.607,0.174,-1.447,-0.955,-0.698,0.313,1.059,-1.23,-1.011,0.395,2.607,0.174,-1.447,-1.065,0.248,-1.726,-1.167,0.248,-1.726,-1.27,-1.27,-0.274,-1.79,-0.392,-0.274,-1.79,-0.392,0.351,0.351,0.992,0.992,1.504,1.504,2.397,2.459,1.231,-2.429,-0.585,0.291,2.459,-2.437,-0.348,-0.348,-0.178,-0.178,-0.629,-0.793,1.013,1.572,-0.629,-0.793,1.013,1.572,-0.708,-0.708,2.201,-0.178,-1.836,0.517,2.201,-0.178,-1.836,0.517,0.469,0.469,0.49,0.49,1.358,1.358,-3.756,-3.756,-2.448,-2.448,-0.258,0.254,-0.133,-0.258,0.254,-0.133,1.56,1.56,1.051,1.051,-1.331,-1.331
1950,12,-2.744,-2.744,-3.745,-3.745,-0.537,-0.537,-1.461,-7.259,-0.849,-3.459,-2.838,-1.461,-7.259,-0.849,-3.459,-2.838,-4.246,-0.951,-6.245,-0.338,-1.295,-4.246,-0.951,-6.245,-0.338,-1.295,-3.419,-3.419,-0.952,0.262,-2.311,-0.952,0.262,-2.311,-3.766,-3.766,-1.98,-1.98,-1.407,-1.568,-4.221,-1.252,-4.688,-1.557,-2.503,-2.113,-1.679,-2.175,-4.846,-2.193,-0.181,-2.848,-4.688,-1.557,-2.503,-2.113,-1.679,-2.175,-4.846,-2.193,-0.181,-2.848,-4.699,-0.932,-3.976,-1.148,-0.932,-3.976,-5.219,-5.219,-5.329,-1.142,-4.216,-5.329,-1.142,-4.216,-4.062,-4.062,-2.589,-2.589,-2.671,-2.671,-3.016,-2.985,-6.236,-0.584,-2.634,-2.618,-2.985,-0.865,-3.165,-3.165,-5.928,-5.928,-4.926,-0.226,-4.359,-4.374,-4.926,-0.226,-4.359,-4.374,-4.582,-4.582,-0.562,-4.041,-1.565,-3.105,-0.562,-4.041,-1.565,-3.105,-3.924,-3.924,0.486,0.486,-3.843,-3.843,-4.482,-4.482,-4.819,-4.819,0.915,-3.206,-5.193,0.915,-3.206,-5.193,0.02,0.02,-4.986,-4.986,-2.968,-2.968
1951,1,-2.64,-2.64,-5.643,-5.643,-1.327,-1.327,-1.146,-5.383,-0.661,-4.769,-4.259,-1.146,-5.383,-0.661,-4.769,-4.259,-3.184,0.493,-6.106,-2.419,-2.946,-3.184,0.493,-6.106,-2.419,-2.946,-3.394,-3.394,-0.46,-1.135,-2.803,-0.46,-1.135,-2.803,-5.373,-5.373,-4.014,-4.014,-2.154,-4.509,-1.768,-2.727,-3.865,-1.003,-2.243,-2.952,-1.356,-1.988,-2.536,-1.454,-3.982,-0.065,-3.865,-1.003,-2.243,-2.952,-1.356,-1.988,-2.536,-1.454,-3.982,-0.065,-5.882,-2.696,-0.312,-1.908,-2.696,-0.312,-2.592,-2.592,-4.132,-1.786,-4.115,-4.132,-1.786,-4.115,-2.113,-2.113,-4.327,-4.327,-3.254,-3.254,-0.358,-2.662,-1.897,-2.557,-3.089,-4.113,-2.662,0.912,-2.657,-2.657,-5.059,-5.059,-5.686,-4.448,-5.069,-2.848,-5.686,-4.448,-5.069,-2.848,-3.094,-3.094,-3.268,-3.459,-5.238,-4.137,-3.268,-3.459,-5.238,-4.137,1.115,1.115,-2.377,-2.377,0.476,0.476,-2.949,-2.949,0.34,0.34,0.526,-2.837,-1.997,0.526,-2.837,-1.997,-4.913,-4.913,-0.878,-0.878,-2.841,-2.841
1951,2,-0.705,-0.705,-2.462,-2.462,1.549,1.549,-0.933,-1.622,-1.71,-2.525,-1.778,-0.933,-1.622,-1.71,-2.525,-1.778,-0.403,0.278,-3.605,-2.412,0.17,-0.403,0.278,-3.605,-2.412,0.17,-3.538,-3.538,0.095,2.029,-2.184,0.095,2.029,-2.184,-3.37,-3.37,-1.918,-1.918,-3.373,-1.176,-0.72,-1.538,0.761,-0.369,-2.397,2.209,-2.217,0.415,0.867,1.848,-2.457,-1.913,0.761,-0.369,-2.397,2.209,-2.217,0.415,0.867,1.848,-2.457,-1.913,-0.587,-2.162,1.199,-2.819,-2.162,1.199,-0.616,-0.616,-1.988,-3.972,-0.263,-1.988,-3.972,-0.263,-0.485,-0.485,-1.93,-1.93,-1.092,-1.092,-0.484,-2.176,-2.263,-3.722,-4.014,-1.465,-2.176,0.525,0.835,0.835,-1.604,-1.604,-1.695,-1.911,0.0,-3.39,-1.695,-1.911,0.0,-3.39,-1.38,-1.38,-1.303,-3.356,-0.668,-1.003,-1.303,-3.356,-0.668,-1.003,-1.963,-1.963,-1.978,-1.978,1.406,1.406,-0.46,-0.46,-1.206,-1.206,0.463,-3.162,-4.089,0.463,-3.162,-4.089,-3.095,-3.095,1.972,1.972,-3.921,-3.921
1951,3,-0.179,-0.179,-2.599,-2.599,1.518,1.518,0.389,-1.868,0.245,-1.567,0.031,0.389,-1.868,0.245,-1.567,0.031,-1.617,0.632,0.865,0.346,1.843,-1.617,0.632,0.865,0.346,1.843,-1.543,-1.543,-2.643,0.338,-2.809,-2.643,0.338,-2.809,-1.746,-1.746,-0.143,-0.143,-1.248,-1.98,-0.949,0.464,0.398,0.687,-0.936,-2.056,1.043,-1.229,-1.391,-0.939,-1.472,-0.806,0.398,0.687,-0.936,-2.056,1.043,-1.229,-1.391,-0.939,-1.472,-0.806,0.133,-1.918,0.578,0.262,-1.918,0.578,0.027,0.027,-1.334,-0.792,0.452,-1.334,-0.792,0.452,1.25,1.25,-1.498,-1.498,1.025,1.025,2.429,-1.462,-0.346,-2.177,-2.667,-0.312,-1.462,0.929,1.835,1.835,0.624,0.624,-1.175,-2.408,0.378,-2.444,-1.175,-2.408,0.378,-2.444,-2.371,-2.371,-0.477,0.936,1.123,0.977,-0.477,0.936,1.123,0.977,-0.269,-0.269,-2.091,-2.091,-0.366,-0.366,-0.287,-0.287,2.975,2.975,-1.468,-1.977,-1.876,-1.468,-1.977,-1.876,0.395,0.395,1.449,1.449,-0.376,-0.376
1951,4,-0.019,-0.019,-0.109,-0.109,2.71,2.71,-0.673,3.431,1.275,0.642,3.242,-0.673,3.431,1.275,0.642,3.242,2.477,2.343,3.656,-1.385,2.151,2.477,2.343,3.656,-1.385,2.151,-0.418,-0.418,0.107,3.533,0.682,0.107,3.533,0.682,0.722,0.722,0.846,0.846,0.389,1.057,2.932,1.353,0.388,1.678,2.111,0.997,1.924,3.978,2.963,1.971,1.798,2.396,0.388,1.678,2.111,0.997,1.924,3.978,2.963,1.971,1.798,2.396,-0.208,1.652,3.636,0.749,1.652,3.636,2.092,2.092,0.79,1.992,1.91,0.79,1.992,1.91,2.349,2.349,0.921,0.921,1.117,1.117,1.902,2.49,0.509,0.958,-0.063,0.521,2.49,0.368,4.089,4.089,3.775,3.775,2.497,0.935,3.493,3.306,2.497,0.935,3.493,3.306,0.908,0.908,1.11,0.9,2.143,1.692,1.11,0.9,2.143,1.692,1.035,1.035,1.009,1.009,1.244,1.244,2.893,2.893,2.985,2.985,0.374,0.604,0.898,0.374,0.604,0.898,3.385,3.385,2.899,2.899,2.812,2.812
1951,5,4.021,4.021,2.661,2.661,5.057,5.057,5.842,5.486,5.904,5.497,4.863,5.842,5.486,5.904,5.497,4.863,6.402,4.907,3.306,4.191,7.436,6.402,4.907,3.306,4.191,7.436,3.953,3.953,4.333,4.216,2.715,4.333,4.216,2.715,4.242,4.242,4.079,4.079,3.287,7.138,4.244,2.823,3.737,5.618,5.514,4.899,4.412,3.128,4.707,5.17,4.962,4.965,3.737,5.618,5.514,4.899,4.412,3.128,4.707,5.17,4.962,4.965,3.187,5.595,4.906,4.679,5.595,4.906,4.936,4.936,4.998,2.541,3.436,4.998,2.541,3.436,6.319,6.319,4.582,4.582,4.592,4.592,5.35,4.712,5.472,3.782,4.906,6.06,4.712,3.112,2.855,2.855,4.454,4.454,5.741,4.78,6.042,4.915,5.741,4.78,6.042,4.915,3.456,3.456,3.452,3.784,4.768,4.664,3.452,3.784,4.768,4.664,3.936,3.936,3.807,3.807,6.581,6.581,4.067,4.067,6.035,6.035,3.734,5.508,5.306,3.734,5.508,5.306,4.94,4.94,5.43,5.43,5.552,5.552
1951,6,7.392,7.392,7.417,7.417,7.913,7.913,8.707,6.613,9.893,9.025,9.057,8.707,6.613,9.893,9.025,9.057,8.626,8.635,7.71,7.279,8.379,8.626,8.635,7.71,7.279,8.379,6.496,6.496,6.862,5.917,7.473,6.862,5.917,7.473,7.789,7.789,8.342,8.342,8.207,9.188,8.734,6.709,6.676,8.048,8.028,8.035,8.817,7.304,9.932,7.667,5.75,6.892,6.676,8.048,8.028,8.035,8.817,7.304,9.932,7.667,5.75,6.892,5.428,7.579,8.619,8.811,7.579,8.619,9.933,9.933,7.332,6.509,8.492,7.332,6.509,8.492,6.864,6.864,8.332,8.332,8.218,8.218,6.814,6.743,7.972,8.454,7.899,7.885,6.743,7.235,8.452,8.452,6.593,6.593,8.422,9.104,6.056,6.578,8.422,9.104,6.056,6.578,9.082,9.082,6.674,6.695,9.194,7.566,6.674,6.695,9.194,7.566,5.518,5.518,7.7,7.7,7.607,7.607,7.006,7.006,7.185,7.185,6.818,6.712,8.122,6.818,6.712,8.122,7.184,7.184,7.275,7.275,7.04,7.04
1951,7,9.32,9.32,8.622,8.622,11.415,11.415,10.11,9.195,9.808,10.303,9.174,10.11,9.195,9.808,10.303,9.174,10.05,10.495,9.591,9.672,10.376,10.05,10.495,9.591,9.672,10.376,9.731,9.731,9.734,9.318,9.862,9.734,9.318,9.862,9.165,9.165,10.558,10.558,9.934,9.989,10.655,9.922,9.803,10.856,10.928,9.351,9.422,10.79,11.203,11.818,8.563,11.702,9.803,10.856,10.928,9.351,9.422,10.79,11.203,11.818,8.563,11.702,11.3,9.941,8.658,9.44,9.941,8.658,11.796,11.796,9.08,9.757,10.785,9.08,9.757,10.785,10.35,10.35,9.715,9.715,10.536,10.536,9.789,10.353,10.802,10.437,7.795,9.494,10.353,11.404,11.011,11.011,10.613,10.613,10.556,11.416,11.098,9.262,10.556,11.416,11.098,9.262,8.456,8.456,8.602,11.588,12.112,9.468,8.602,11.588,12.112,9.468,9.762,9.762,10.046,10.046,7.88,7.88,11.205,11.205,11.264,11.264,8.079,8.748,10.064,8.079,8.748,10.064,10.338,10.338,9.933,9.933,8.907,8.907
1951,8,10.05,10.05,9.954,9.954,11.315,11.315,9.563,10.231,7.919,10.046,9.622,9.563,10.231,7.919,10.046,9.622,10.097,9.928,8.865,7.243,8.863,10.097,9.928,8.865,7.243,8.863,8.781,8.781,8.175,9.114,8.217,8.175,9.114,8.217,8.6,8.6,8.844,8.844,8.63,9.699,9.498,10.505,8.923,10.843,11.245,8.673,11.764,9.261,9.338,11.205,10.808,8.873,8.923,10.843,11.245,8.673,11.764,9.261,9.338,11.205,10.808,8.873,7.985,8.585,9.363,7.895,8.585,9.363,9.816,9.816,9.87,7.022,10.648,9.87,7.022,10.648,9.088,9.088,9.513,9.513,10.876,10.876,10.888,8.798,9.241,7.528,8.334,7.269,8.798,9.301,11.341,11.341,11.488,11.488,10.436,11.166,8.443,9.867,10.436,11.166,8.443,9.867,7.464,7.464,10.872,10.065,8.135,8.223,10.872,10.065,8.135,8.223,8.989,8.989,9.061,9.061,7.311,7.311,9.883,9.883,10.723,10.723,9.065,8.513,8.501,9.065,8.513,8.501,7.899,7.899,10.223,10.223,7.964,7.964
1951,9,7.41,7.41,7.176,7.176,7.984,7.984,6.031,7.667,5.031,7.58,5.855,6.031,7.667,5.031,7.58,5.855,8.837,7.035,6.679,7.445,6.612,8.837,7.035,6.679,7.445,6.612,6.591,6.591,4.732,6.866,6.531,4.732,6.866,6.531,7.35,7.35,8.471,8.471,7.842,6.395,9.285,8.819,5.572,7.75,8.376,8.039,8.676,7.088,7.01,8.108,7.305,7.878,5.572,7.75,8.376,8.039,8.676,7.088,7.01,8.108,7.305,7.878,6.585,5.734,7.192,7.558,5.734,7.192,7.203,7.203,7.192,6.204,4.96,7.192,6.204,4.96,5.888,5.888,5.46,5.46,7.006,7.006,6.839,6.617,6.066,4.74,4.75,4.703,6.617,6.997,8.265,8.265,5.12,5.12,5.364,7.656,7.038,8.239,5.364,7.656,7.038,8.239,5.287,5.287,7.787,8.144,4.783,6.684,7.787,8.144,4.783,6.684,8.475,8.475,6.169,6.169,5.389,5.389,7.715,7.715,6.504,6.504,5.956,7.49,4.06,5.956,7.49,4.06,5.932,5.932,6.911,6.911,5.728,5.728
1951,10,2.865,2.865,4.574,4.574,4.412,4.412,3.733,5.36,2.162,3.978,2.543,3.733,5.36,2.162,3.978,2.543,2.882,1.354,5.031,1.242,2.533,2.882,1.354,5.031,1.242,2.533,4.434,4.434,1.938,4.803,3.103,1.938,4.803,3.103,3.612,3.612,4.011,4.011,3.6,3.138,3.902,4.603,1.92,3.237,2.951,2.974,2.778,3.376,3.617,2.999,3.131,3.908,1.92,3.237,2.951,2.974,2.778,3.376,3.617,2.999,3.131,3.908,4.13,2.035,5.175,1.265,2.035,5.175,2.111,2.111,2.308,0.992,2.213,2.308,0.992,2.213,5.036,5.036,2.151,2.151,2.051,2.051,4.623,3.648,3.373,4.867,0.905,1.399,3.648,5.75,2.391,2.391,3.129,3.129,3.79,4.179,3.476,3.468,3.79,4.179,3.476,3.468,0.821,0.821,4.868,3.084,3.645,3.039,4.868,3.084,3.645,3.039,3.508,3.508,1.95,1.95,2.469,2.469,3.89,3.89,3.94,3.94,2.995,2.223,2.294,2.995,2.223,2.294,3.61,3.61,1.668,1.668,2.878,2.878
1951,11,-0.734,-0.734,-1.351,-1.351,1.091,1.091,-1.957,-1.465,-0.197,2.039,-1.182,-1.957,-1.465,-0.197,2.039,-1.182,0.671,-2.153,0.939,-2.357,-0.127,0.671,-2.153,0.939,-2.357,-0.127,0.165,0.165,1.082,0.178,-0.367,1.082,0.178,-0.367,-3.718,-3.718,1.45,1.45,-3.563,-0.328,0.841,-0.404,-2.531,-1.745,2.525,-3.209,0.009,1.234,0.433,0.616,-2.18,-1.097,-2.531,-1.745,2.525,-3.209,0.009,1.234,0.433,0.616,-2.18,-1.097,-0.838,-2.559,-1.477,-1.44,-2.559,-1.477,0.517,0.517,0.711,-2.487,1.001,0.711,-2.487,1.001,-0.205,-0.205,-2.425,-2.425,-2.008,-2.008,1.16,0.312,-2.678,0.808,-1.632,-1.863,0.312,-0.726,-0.805,-0.805,-0.724,-0.724,-0.528,1.354,-0.172,-1.122,-0.528,1.354,-0.172,-1.122,-2.412,-2.412,1.301,1.358,-1.165,1.981,1.301,1.358,-1.165,1.981,1.118,1.118,0.906,0.906,1.141,1.141,-0.488,-0.488,-1.429,-1.429,-0.928,2.156,-1.267,-0.928,2.156,-1.267,-1.391,-1.391,1.564,1.564,2.278,2.278
